Table with column headers in rows 3 and 4,,,,
StateFipsCode,CountyFipsCode,PostalCode,Name,PovertyEstimate
18,053,IN,Grant County,"11,528"
18,055,IN,Greene County,"4,349"
18,057,IN,Hamilton County,"13,447"
18,059,IN,Hancock County,"4,459"
18,061,IN,Harrison County,"3,320"
18,063,IN,Hendricks County,"9,294"
18,065,IN,Henry County,"6,831"
18,067,IN,Howard County,"9,771"
18,069,IN,Huntington County,"3,758"
18,071,IN,Jackson County,"6,443"
18,073,IN,Jasper County,"2,807"
18,075,IN,Jay County,"2,723"
18,077,IN,Jefferson County,"3,593"
18,079,IN,Jennings County,"3,421"
18,081,IN,Johnson County,"12,092"
18,083,IN,Knox County,"5,092"
18,085,IN,Kosciusko County,"7,328"
18,087,IN,Lagrange County,"2,998"
18,089,IN,Lake County,"68,461"
18,091,IN,La Porte County,"12,934"
18,093,IN,Lawrence County,"5,608"
18,095,IN,Madison County,"19,464"
18,097,IN,Marion County,"143,143"
18,099,IN,Marshall County,"3,916"
18,101,IN,Martin County,"1,119"
18,103,IN,Miami County,"4,841"
18,105,IN,Monroe County,"26,549"
18,107,IN,Montgomery County,"4,326"
18,109,IN,Morgan County,"7,344"
18,111,IN,Newton County,"1,622"
18,113,IN,Noble County,"4,226"
18,115,IN,Ohio County,539
18,117,IN,Orange County,"2,807"
18,119,IN,Owen County,"2,395"
18,121,IN,Parke County,"2,375"
18,123,IN,Perry County,"2,271"
18,125,IN,Pike County,"1,349"
18,127,IN,Porter County,"16,533"
18,129,IN,Posey County,"2,268"
18,131,IN,Pulaski County,"1,393"
18,133,IN,Putnam County,"3,858"
18,135,IN,Randolph County,"3,371"
18,137,IN,Ripley County,"2,548"
18,139,IN,Rush County,"1,806"
18,141,IN,St. Joseph County,"37,269"
18,143,IN,Scott County,"3,461"
18,145,IN,Shelby County,"4,382"
18,147,IN,Spencer County,"1,582"
18,149,IN,Starke County,"3,292"
18,151,IN,Steuben County,"3,237"
18,153,IN,Sullivan County,"2,998"
18,155,IN,Switzerland County,"1,345"
18,157,IN,Tippecanoe County,"30,391"
18,159,IN,Tipton County,"1,366"
18,161,IN,Union County,778
18,163,IN,Vanderburgh County,"24,050"
18,165,IN,Vermillion County,"1,873"
18,167,IN,Vigo County,"19,709"
18,169,IN,Wabash County,"3,253"
18,171,IN,Warren County,743
18,173,IN,Warrick County,"4,311"
18,175,IN,Washington County,"3,131"
18,177,IN,Wayne County,"10,163"
18,179,IN,Wells County,"2,108"
18,181,IN,White County,"2,426"
18,183,IN,Whitley County,"2,494"
19,000,IA,Iowa,"340,626"
19,001,IA,Adair County,749
19,003,IA,Adams County,383
19,005,IA,Allamakee County,"1,349"
19,007,IA,Appanoose County,"2,069"
19,009,IA,Audubon County,564
19,011,IA,Benton County,"2,128"
19,013,IA,Black Hawk County,"17,005"
19,015,IA,Boone County,"2,038"
19,017,IA,Bremer County,"1,681"
19,019,IA,Buchanan County,"2,011"
19,021,IA,Buena Vista County,"2,149"
19,023,IA,Butler County,"1,238"
19,025,IA,Calhoun County,"1,117"
19,027,IA,Carroll County,"1,889"
19,029,IA,Cass County,"1,847"
19,031,IA,Cedar County,"1,323"
19,033,IA,Cerro Gordo County,"4,895"
19,035,IA,Cherokee County,"1,134"
19,037,IA,Chickasaw County,"1,005"
19,039,IA,Clarke County,923
19,041,IA,Clay County,"1,521"
19,043,IA,Clayton County,"1,678"
19,045,IA,Clinton County,"5,261"
19,047,IA,Crawford County,"1,817"
19,049,IA,Dallas County,"5,499"
19,051,IA,Davis County,916
19,053,IA,Decatur County,"1,165"
19,055,IA,Delaware County,"1,582"
19,057,IA,Des Moines County,"5,014"
19,059,IA,Dickinson County,"1,333"
19,061,IA,Dubuque County,"7,743"
19,063,IA,Emmet County,"1,026"
19,065,IA,Fayette County,"2,185"
19,067,IA,Floyd County,"1,719"
19,069,IA,Franklin County,987
19,071,IA,Fremont County,681
19,073,IA,Greene County,977
19,075,IA,Grundy County,762
19,077,IA,Guthrie County,"1,024"
19,079,IA,Hamilton County,"1,221"
19,081,IA,Hancock County,914
19,083,IA,Hardin County,"1,551"
19,085,IA,Harrison County,"1,491"
19,087,IA,Henry County,"2,296"
19,089,IA,Howard County,923
19,091,IA,Humboldt County,954
19,093,IA,Ida County,735
19,095,IA,Iowa County,"1,248"
19,097,IA,Jackson County,"2,266"
19,099,IA,Jasper County,"3,345"
19,101,IA,Jefferson County,"1,943"
19,103,IA,Johnson County,"21,477"
19,105,IA,Jones County,"2,057"
19,107,IA,Keokuk County,"1,099"
19,109,IA,Kossuth County,"1,507"
19,111,IA,Lee County,"4,511"
19,113,IA,Linn County,"21,754"
19,115,IA,Louisa County,"1,183"
19,117,IA,Lucas County,"1,111"
19,119,IA,Lyon County,812
19,121,IA,Madison County,"1,228"
19,123,IA,Mahaska County,"2,640"
19,125,IA,Marion County,"2,751"
19,127,IA,Marshall County,"4,463"
19,129,IA,Mills County,"1,198"
19,131,IA,Mitchell County,909
19,133,IA,Monona County,"1,016"
19,135,IA,Monroe County,786
19,137,IA,Montgomery County,"1,179"
19,139,IA,Muscatine County,"4,666"
19,141,IA,O'Brien County,"1,406"
19,143,IA,Osceola County,542
19,145,IA,Page County,"2,219"
19,147,IA,Palo Alto County,"1,024"
19,149,IA,Plymouth County,"1,832"
19,151,IA,Pocahontas County,702
19,153,IA,Polk County,"49,300"
19,155,IA,Pottawattamie County,"11,207"
19,157,IA,Poweshiek County,"2,145"
19,159,IA,Ringgold County,597
19,161,IA,Sac County,958
19,163,IA,Scott County,"22,074"
19,165,IA,Shelby County,921
19,167,IA,Sioux County,"2,212"
19,169,IA,Story County,"15,885"
19,171,IA,Tama County,"2,136"
19,173,IA,Taylor County,743
19,175,IA,Union County,"1,497"
19,177,IA,Van Buren County,917
19,179,IA,Wapello County,"5,308"
19,181,IA,Warren County,"2,827"
19,183,IA,Washington County,"1,928"
19,185,IA,Wayne County,861
19,187,IA,Webster County,"5,102"
19,189,IA,Winnebago County,"1,067"
19,191,IA,Winneshiek County,"1,565"
19,193,IA,Woodbury County,"15,992"
19,195,IA,Worth County,712
19,197,IA,Wright County,"1,325"
20,000,KS,Kansas,"332,457"
20,001,KS,Allen County,"1,941"
20,003,KS,Anderson County,931
20,005,KS,Atchison County,"2,211"
20,007,KS,Barber County,438
20,009,KS,Barton County,"3,482"
20,011,KS,Bourbon County,"2,113"
20,013,KS,Brown County,"1,311"
20,015,KS,Butler County,"6,309"
20,017,KS,Chase County,268
20,019,KS,Chautauqua County,512
20,021,KS,Cherokee County,"2,808"
20,023,KS,Cheyenne County,355
20,025,KS,Clark County,218
20,027,KS,Clay County,772
20,029,KS,Cloud County,"1,127"
20,031,KS,Coffey County,760
20,033,KS,Comanche County,160
20,035,KS,Cowley County,"4,534"
20,037,KS,Crawford County,"7,956"
20,039,KS,Decatur County,327
20,041,KS,Dickinson County,"1,799"
20,043,KS,Doniphan County,891
20,045,KS,Douglas County,"17,644"
20,047,KS,Edwards County,334
20,049,KS,Elk County,390
20,051,KS,Ellis County,"3,480"
20,053,KS,Ellsworth County,574
20,055,KS,Finney County,"4,662"
20,057,KS,Ford County,"3,861"
20,059,KS,Franklin County,"2,631"
20,061,KS,Geary County,"4,356"
20,063,KS,Gove County,264
20,065,KS,Graham County,295
20,067,KS,Grant County,813
20,069,KS,Gray County,417
20,071,KS,Greeley County,122
20,073,KS,Greenwood County,894
20,075,KS,Hamilton County,294
20,077,KS,Harper County,848
20,079,KS,Harvey County,"3,123"
20,081,KS,Haskell County,344
20,083,KS,Hodgeman County,163
20,085,KS,Jackson County,"1,216"
20,087,KS,Jefferson County,"1,451"
20,089,KS,Jewell County,384
20,091,KS,Johnson County,"36,111"
20,093,KS,Kearny County,394
20,095,KS,Kingman County,840
20,097,KS,Kiowa County,257
20,099,KS,Labette County,"3,294"
20,101,KS,Lane County,145
20,103,KS,Leavenworth County,"6,637"
20,105,KS,Lincoln County,320
20,107,KS,Linn County,"1,142"
20,109,KS,Logan County,237
20,111,KS,Lyon County,"4,223"
20,113,KS,McPherson County,"2,535"
20,115,KS,Marion County,"1,166"
20,117,KS,Marshall County,"1,043"
20,119,KS,Meade County,379
20,121,KS,Miami County,"2,440"
20,123,KS,Mitchell County,568
20,125,KS,Montgomery County,"4,784"
20,127,KS,Morris County,573
20,129,KS,Morton County,295
20,131,KS,Nemaha County,840
20,133,KS,Neosho County,"2,288"
20,135,KS,Ness County,252
20,137,KS,Norton County,584
20,139,KS,Osage County,"1,576"
20,141,KS,Osborne County,410
20,143,KS,Ottawa County,616
20,145,KS,Pawnee County,782
20,147,KS,Phillips County,569
20,149,KS,Pottawatomie County,"2,049"
20,151,KS,Pratt County,"1,027"
20,153,KS,Rawlins County,288
20,155,KS,Reno County,"7,654"
20,157,KS,Republic County,509
20,159,KS,Rice County,"1,125"
20,161,KS,Riley County,"11,134"
20,163,KS,Rooks County,475
20,165,KS,Rush County,379
20,167,KS,Russell County,961
20,169,KS,Saline County,"6,764"
20,171,KS,Scott County,362
20,173,KS,Sedgwick County,"68,690"
20,175,KS,Seward County,"2,899"
20,177,KS,Shawnee County,"25,426"
20,179,KS,Sheridan County,272
20,181,KS,Sherman County,777
20,183,KS,Smith County,425
20,185,KS,Stafford County,489
20,187,KS,Stanton County,217
20,189,KS,Stevens County,521
20,191,KS,Sumner County,"2,694"
20,193,KS,Thomas County,651
20,195,KS,Trego County,286
20,197,KS,Wabaunsee County,530
20,199,KS,Wallace County,185
20,201,KS,Washington County,536
20,203,KS,Wichita County,231
20,205,KS,Wilson County,"1,429"
20,207,KS,Woodson County,432
20,209,KS,Wyandotte County,"27,959"
21,000,KY,Kentucky,"712,023"
21,001,KY,Adair County,"4,237"
21,003,KY,Allen County,"3,516"
21,005,KY,Anderson County,"2,144"
21,007,KY,Ballard County,"1,095"
21,009,KY,Barren County,"8,455"
21,011,KY,Bath County,"2,600"
21,013,KY,Bell County,"7,388"
21,015,KY,Boone County,"8,664"
21,017,KY,Bourbon County,"3,008"
21,019,KY,Boyd County,"9,672"
21,021,KY,Boyle County,"4,247"
21,023,KY,Bracken County,"1,241"
21,025,KY,Breathitt County,"4,117"
21,027,KY,Breckinridge County,"3,427"
21,029,KY,Bullitt County,"9,146"
21,031,KY,Butler County,"2,203"
21,033,KY,Caldwell County,"2,001"
21,035,KY,Calloway County,"5,792"
21,037,KY,Campbell County,"10,009"
21,039,KY,Carlisle County,738
21,041,KY,Carroll County,"1,890"
21,043,KY,Carter County,"6,592"
21,045,KY,Casey County,"3,188"
21,047,KY,Christian County,"11,046"
21,049,KY,Clark County,"4,202"
21,051,KY,Clay County,"6,660"
21,053,KY,Clinton County,"2,071"
21,055,KY,Crittenden County,"1,654"
21,057,KY,Cumberland County,"1,308"
21,059,KY,Daviess County,"13,621"
21,061,KY,Edmonson County,"2,237"
21,063,KY,Elliott County,"1,697"
21,065,KY,Estill County,"3,148"
21,067,KY,Fayette County,"45,319"
21,069,KY,Fleming County,"2,639"
21,071,KY,Floyd County,"9,775"
21,073,KY,Franklin County,"6,670"
21,075,KY,Fulton County,"1,415"
21,077,KY,Gallatin County,"1,280"
21,079,KY,Garrard County,"2,492"
21,081,KY,Grant County,"3,149"
21,083,KY,Graves County,"5,859"
21,085,KY,Grayson County,"4,672"
21,087,KY,Green County,"2,179"
21,089,KY,Greenup County,"5,124"
21,091,KY,Hancock County,"1,135"
21,093,KY,Hardin County,"12,683"
21,095,KY,Harlan County,"8,521"
21,097,KY,Harrison County,"2,644"
21,099,KY,Hart County,"3,911"
21,101,KY,Henderson County,"5,388"
21,103,KY,Henry County,"2,167"
21,105,KY,Hickman County,782
21,107,KY,Hopkins County,"8,164"
21,109,KY,Jackson County,"3,237"
21,111,KY,Jefferson County,"110,325"
21,113,KY,Jessamine County,"7,179"
21,115,KY,Johnson County,"5,326"
21,117,KY,Kenton County,"21,038"
21,119,KY,Knott County,"4,303"
21,121,KY,Knox County,"10,263"
21,123,KY,Larue County,"2,275"
21,125,KY,Laurel County,"12,024"
21,127,KY,Lawrence County,"3,991"
21,129,KY,Lee County,"2,158"
21,131,KY,Leslie County,"2,986"
21,133,KY,Letcher County,"6,112"
21,135,KY,Lewis County,"2,899"
21,137,KY,Lincoln County,"4,637"
21,139,KY,Livingston County,"1,283"
21,141,KY,Logan County,"4,561"
21,143,KY,Lyon County,"1,128"
21,145,KY,McCracken County,"11,491"
21,147,KY,McCreary County,"5,122"
21,149,KY,McLean County,"1,228"
21,151,KY,Madison County,"14,628"
21,153,KY,Magoffin County,"3,781"
21,155,KY,Marion County,"3,042"
21,157,KY,Marshall County,"4,274"
21,159,KY,Martin County,"3,953"
21,161,KY,Mason County,"2,846"
21,163,KY,Meade County,"4,421"
21,165,KY,Menifee County,"1,699"
21,167,KY,Mercer County,"2,910"
21,169,KY,Metcalfe County,"1,971"
21,171,KY,Monroe County,"2,433"
21,173,KY,Montgomery County,"4,530"
21,175,KY,Morgan County,"3,138"
21,177,KY,Muhlenberg County,"6,086"
21,179,KY,Nelson County,"4,998"
21,181,KY,Nicholas County,"1,252"
21,183,KY,Ohio County,"3,816"
21,185,KY,Oldham County,"3,118"
21,187,KY,Owen County,"1,708"
21,189,KY,Owsley County,"1,386"
21,191,KY,Pendleton County,"2,146"
21,193,KY,Perry County,"8,164"
21,195,KY,Pike County,"16,831"
21,197,KY,Powell County,"2,941"
21,199,KY,Pulaski County,"12,339"
21,201,KY,Robertson County,407
21,203,KY,Rockcastle County,"3,375"
21,205,KY,Rowan County,"4,572"
21,207,KY,Russell County,"4,854"
21,209,KY,Scott County,"5,418"
21,211,KY,Shelby County,"4,422"
21,213,KY,Simpson County,"2,638"
21,215,KY,Spencer County,"1,470"
21,217,KY,Taylor County,"4,375"
21,219,KY,Todd County,"2,291"
21,221,KY,Trigg County,"2,431"
21,223,KY,Trimble County,"1,124"
21,225,KY,Union County,"2,468"
21,227,KY,Warren County,"19,324"
21,229,KY,Washington County,"1,532"
21,231,KY,Wayne County,"4,604"
21,233,KY,Webster County,"1,944"
21,235,KY,Whitley County,"9,665"
21,237,KY,Wolfe County,"1,860"
21,239,KY,Woodford County,"2,283"
22,000,LA,Louisiana,"878,477"
22,001,LA,Acadia Parish,"11,655"
22,003,LA,Allen Parish,"3,897"
22,005,LA,Ascension Parish,"14,512"
22,007,LA,Assumption Parish,"3,908"
22,009,LA,Avoyelles Parish,"10,991"
22,011,LA,Beauregard Parish,"5,612"
22,013,LA,Bienville Parish,"3,242"
22,015,LA,Bossier Parish,"19,266"
22,017,LA,Caddo Parish,"53,728"
22,019,LA,Calcasieu Parish,"36,850"
22,021,LA,Caldwell Parish,"2,048"
22,023,LA,Cameron Parish,709
22,025,LA,Catahoula Parish,"2,148"
22,027,LA,Claiborne Parish,"3,415"
22,029,LA,Concordia Parish,"5,733"
22,031,LA,De Soto Parish,"5,247"
22,033,LA,East Baton Rouge Parish,"84,936"
22,035,LA,East Carroll Parish,"2,417"
22,037,LA,East Feliciana Parish,"3,404"
22,039,LA,Evangeline Parish,"8,132"
22,041,LA,Franklin Parish,"4,565"
22,043,LA,Grant Parish,"3,976"
22,045,LA,Iberia Parish,"16,297"
22,047,LA,Iberville Parish,"5,927"
22,049,LA,Jackson Parish,"2,855"
22,051,LA,Jefferson Parish,"75,278"
22,053,LA,Jefferson Davis Parish,"5,453"
22,055,LA,Lafayette Parish,"42,273"
22,057,LA,Lafourche Parish,"15,052"
22,059,LA,La Salle Parish,"2,658"
22,061,LA,Lincoln Parish,"10,976"
22,063,LA,Livingston Parish,"17,350"
22,065,LA,Madison Parish,"2,985"
22,067,LA,Morehouse Parish,"7,487"
22,069,LA,Natchitoches Parish,"7,777"
22,071,LA,Orleans Parish,"92,262"
22,073,LA,Ouachita Parish,"38,985"
22,075,LA,Plaquemines Parish,"3,339"
22,077,LA,Pointe Coupee Parish,"3,817"
22,079,LA,Rapides Parish,"24,885"
22,081,LA,Red River Parish,"1,761"
22,083,LA,Richland Parish,"4,733"
22,085,LA,Sabine Parish,"4,300"
22,087,LA,St. Bernard Parish,"9,531"
22,089,LA,St. Charles Parish,"6,097"
22,091,LA,St. Helena Parish,"2,729"
22,093,LA,St. James Parish,"3,327"
22,095,LA,St. John the Baptist Parish,"6,976"
22,097,LA,St. Landry Parish,"21,307"
22,099,LA,St. Martin Parish,"9,377"
22,101,LA,St. Mary Parish,"10,869"
22,103,LA,St. Tammany Parish,"34,095"
22,105,LA,Tangipahoa Parish,"23,496"
22,107,LA,Tensas Parish,"1,293"
22,109,LA,Terrebonne Parish,"18,132"
22,111,LA,Union Parish,"4,305"
22,113,LA,Vermilion Parish,"11,444"
22,115,LA,Vernon Parish,"7,909"
22,117,LA,Washington Parish,"10,657"
22,119,LA,Webster Parish,"8,444"
22,121,LA,West Baton Rouge Parish,"4,127"
22,123,LA,West Carroll Parish,"2,081"
22,125,LA,West Feliciana Parish,"2,268"
22,127,LA,Winn Parish,"3,174"
23,000,ME,Maine,"149,571"
23,001,ME,Androscoggin County,"15,136"
23,003,ME,Aroostook County,"9,666"
23,005,ME,Cumberland County,"22,937"
23,007,ME,Franklin County,"3,351"
23,009,ME,Hancock County,"6,077"
23,011,ME,Kennebec County,"13,702"
23,013,ME,Knox County,"4,171"
23,015,ME,Lincoln County,"3,266"
23,017,ME,Oxford County,"8,728"
23,019,ME,Penobscot County,"21,301"
23,021,ME,Piscataquis County,"2,376"
23,023,ME,Sagadahoc County,"3,209"
23,025,ME,Somerset County,"7,378"
23,027,ME,Waldo County,"5,124"
23,029,ME,Washington County,"5,602"
23,031,ME,York County,"17,548"
24,000,MD,Maryland,"620,829"
24,001,MD,Allegany County,"9,934"
24,003,MD,Anne Arundel County,"35,719"
24,005,MD,Baltimore County,"81,334"
24,009,MD,Calvert County,"5,419"
24,011,MD,Caroline County,"4,449"
24,013,MD,Carroll County,"9,212"
24,015,MD,Cecil County,"11,243"
24,017,MD,Charles County,"11,263"
24,019,MD,Dorchester County,"4,807"
24,021,MD,Frederick County,"18,065"
24,023,MD,Garrett County,"3,095"
24,025,MD,Harford County,"19,813"
24,027,MD,Howard County,"20,724"
24,029,MD,Kent County,"2,154"
24,031,MD,Montgomery County,"88,627"
24,033,MD,Prince George's County,"106,832"
24,035,MD,Queen Anne's County,"4,044"
24,037,MD,St. Mary's County,"8,744"
24,039,MD,Somerset County,"4,608"
24,041,MD,Talbot County,"3,511"
24,043,MD,Washington County,"21,284"
24,045,MD,Wicomico County,"14,083"
24,047,MD,Worcester County,"5,379"
24,510,MD,Baltimore city,"126,488"
25,000,MA,Massachusetts,"701,700"
25,001,MA,Barnstable County,"18,293"
25,003,MA,Berkshire County,"13,454"
25,005,MA,Bristol County,"67,318"
25,007,MA,Dukes County,"1,601"
25,009,MA,Essex County,"75,743"
25,011,MA,Franklin County,"7,464"
25,013,MA,Hampden County,"76,268"
25,015,MA,Hampshire County,"16,221"
25,017,MA,Middlesex County,"120,205"
25,019,MA,Nantucket County,846
25,021,MA,Norfolk County,"48,469"
25,023,MA,Plymouth County,"39,035"
25,025,MA,Suffolk County,"133,563"
25,027,MA,Worcester County,"83,218"
26,000,MI,Michigan,"1,283,086"
26,001,MI,Alcona County,"1,277"
26,003,MI,Alger County,993
26,005,MI,Allegan County,"11,306"
26,007,MI,Alpena County,"4,405"
26,009,MI,Antrim County,"2,412"
26,011,MI,Arenac County,"2,204"
26,013,MI,Baraga County,"1,146"
26,015,MI,Barry County,"5,522"
26,017,MI,Bay County,"12,865"
26,019,MI,Benzie County,"1,673"
26,021,MI,Berrien County,"24,171"
26,023,MI,Branch County,"5,388"
26,025,MI,Calhoun County,"17,864"
26,027,MI,Cass County,"5,849"
26,029,MI,Charlevoix County,"2,362"
26,031,MI,Cheboygan County,"3,273"
26,033,MI,Chippewa County,"5,697"
26,035,MI,Clare County,"5,798"
26,037,MI,Clinton County,"6,121"
26,039,MI,Crawford County,"2,067"
26,041,MI,Delta County,"4,274"
26,043,MI,Dickinson County,"2,898"
26,045,MI,Eaton County,"9,406"
26,047,MI,Emmet County,"2,914"
26,049,MI,Genesee County,"65,045"
26,051,MI,Gladwin County,"3,999"
26,053,MI,Gogebic County,"2,434"
26,055,MI,Grand Traverse County,"8,330"
26,057,MI,Gratiot County,"5,666"
26,059,MI,Hillsdale County,"6,336"
26,061,MI,Houghton County,"4,863"
26,063,MI,Huron County,"3,655"
26,065,MI,Ingham County,"42,168"
26,067,MI,Ionia County,"7,100"
26,069,MI,Iosco County,"3,615"
26,071,MI,Iron County,"1,750"
26,073,MI,Isabella County,"10,971"
26,075,MI,Jackson County,"18,075"
26,077,MI,Kalamazoo County,"35,688"
26,079,MI,Kalkaska County,"1,941"
26,081,MI,Kent County,"64,334"
26,083,MI,Keweenaw County,225
26,085,MI,Lake County,"2,279"
26,087,MI,Lapeer County,"8,081"
26,089,MI,Leelanau County,"1,499"
26,091,MI,Lenawee County,"10,508"
26,093,MI,Livingston County,"10,009"
26,095,MI,Luce County,821
26,097,MI,Mackinac County,"1,258"
26,099,MI,Macomb County,"100,776"
26,101,MI,Manistee County,"3,139"
26,103,MI,Marquette County,"8,283"
26,105,MI,Mason County,"4,010"
26,107,MI,Mecosta County,"6,535"
26,109,MI,Menominee County,"2,440"
26,111,MI,Midland County,"8,731"
26,113,MI,Missaukee County,"1,773"
26,115,MI,Monroe County,"14,570"
26,117,MI,Montcalm County,"8,458"
26,119,MI,Montmorency County,"1,555"
26,121,MI,Muskegon County,"24,759"
26,123,MI,Newaygo County,"7,206"
26,125,MI,Oakland County,"98,665"
26,127,MI,Oceana County,"3,829"
26,129,MI,Ogemaw County,"3,555"
26,131,MI,Ontonagon County,680
26,133,MI,Osceola County,"2,942"
26,135,MI,Oscoda County,"1,345"
26,137,MI,Otsego County,"2,529"
26,139,MI,Ottawa County,"21,846"
26,141,MI,Presque Isle County,"1,745"
26,143,MI,Roscommon County,"4,157"
26,145,MI,Saginaw County,"38,006"
26,147,MI,St. Clair County,"17,579"
26,149,MI,St. Joseph County,"7,422"
26,151,MI,Sanilac County,"5,805"
26,153,MI,Schoolcraft County,"1,103"
26,155,MI,Shiawassee County,"7,248"
26,157,MI,Tuscola County,"6,758"
26,159,MI,Van Buren County,"9,968"
26,161,MI,Washtenaw County,"43,132"
26,163,MI,Wayne County,"344,903"
26,165,MI,Wexford County,"5,097"
27,000,MN,Minnesota,"519,437"
27,001,MN,Aitkin County,"1,703"
27,003,MN,Anoka County,"24,537"
27,005,MN,Becker County,"3,929"
27,007,MN,Beltrami County,"6,816"
27,009,MN,Benton County,"3,547"
27,011,MN,Big Stone County,642
27,013,MN,Blue Earth County,"8,653"
27,015,MN,Brown County,"2,274"
27,017,MN,Carlton County,"3,605"
27,019,MN,Carver County,"4,979"
27,021,MN,Cass County,"3,566"
27,023,MN,Chippewa County,"1,290"
27,025,MN,Chisago County,"3,659"
27,027,MN,Clay County,"8,064"
27,029,MN,Clearwater County,"1,185"
27,031,MN,Cook County,540
27,033,MN,Cottonwood County,"1,364"
27,035,MN,Crow Wing County,"7,114"
27,037,MN,Dakota County,"22,043"
27,039,MN,Dodge County,"1,240"
27,041,MN,Douglas County,"3,580"
27,043,MN,Faribault County,"1,540"
27,045,MN,Fillmore County,"2,574"
27,047,MN,Freeborn County,"3,074"
27,049,MN,Goodhue County,"3,771"
27,051,MN,Grant County,608
27,053,MN,Hennepin County,"124,666"
27,055,MN,Houston County,"1,373"
27,057,MN,Hubbard County,"2,202"
27,059,MN,Isanti County,"3,516"
27,061,MN,Itasca County,"5,390"
27,063,MN,Jackson County,"1,012"
27,065,MN,Kanabec County,"2,027"
27,067,MN,Kandiyohi County,"5,345"
27,069,MN,Kittson County,395
27,071,MN,Koochiching County,"1,597"
27,073,MN,Lac qui Parle County,639
27,075,MN,Lake County,953
27,077,MN,Lake of the Woods County,391
27,079,MN,Le Sueur County,"1,925"
27,081,MN,Lincoln County,482
27,083,MN,Lyon County,"2,555"
27,085,MN,McLeod County,"2,725"
27,087,MN,Mahnomen County,997
27,089,MN,Marshall County,828
27,091,MN,Martin County,"2,117"
27,093,MN,Meeker County,"1,991"
27,095,MN,Mille Lacs County,"2,869"
27,097,MN,Morrison County,"3,398"
27,099,MN,Mower County,"4,590"
27,101,MN,Murray County,698
27,103,MN,Nicollet County,"3,141"
27,105,MN,Nobles County,"2,460"
27,107,MN,Norman County,744
27,109,MN,Olmsted County,"12,458"
27,111,MN,Otter Tail County,"5,630"
27,113,MN,Pennington County,"1,347"
27,115,MN,Pine County,"3,031"
27,117,MN,Pipestone County,965
27,119,MN,Polk County,"3,658"
27,121,MN,Pope County,970
27,123,MN,Ramsey County,"68,409"
27,125,MN,Red Lake County,353
27,127,MN,Redwood County,"1,410"
27,129,MN,Renville County,"1,514"
27,131,MN,Rice County,"5,661"
27,133,MN,Rock County,913
27,135,MN,Roseau County,"1,487"
27,137,MN,St. Louis County,"26,441"
27,139,MN,Scott County,"7,034"
27,141,MN,Sherburne County,"5,756"
27,143,MN,Sibley County,"1,322"
27,145,MN,Stearns County,"20,682"
27,147,MN,Steele County,"3,345"
27,149,MN,Stevens County,"1,051"
27,151,MN,Swift County,"1,035"
27,153,MN,Todd County,"3,262"
27,155,MN,Traverse County,402
27,157,MN,Wabasha County,"1,573"
27,159,MN,Wadena County,"1,748"
27,161,MN,Waseca County,"1,597"
27,163,MN,Washington County,"13,900"
27,165,MN,Watonwan County,"1,269"
27,167,MN,Wilkin County,621
27,169,MN,Winona County,"5,684"
27,171,MN,Wright County,"7,005"
27,173,MN,Yellow Medicine County,984
28,000,MS,Mississippi,"549,710"
28,001,MS,Adams County,"6,846"
28,003,MS,Alcorn County,"5,712"
28,005,MS,Amite County,"2,747"
28,007,MS,Attala County,"3,902"
28,009,MS,Benton County,"1,499"
28,011,MS,Bolivar County,"9,905"
28,013,MS,Calhoun County,"2,888"
28,015,MS,Carroll County,"1,509"
28,017,MS,Chickasaw County,"3,288"
28,019,MS,Choctaw County,"1,674"
28,021,MS,Claiborne County,"2,530"
28,023,MS,Clarke County,"2,828"
28,025,MS,Clay County,"4,161"
28,027,MS,Coahoma County,"7,660"
28,029,MS,Copiah County,"5,710"
28,031,MS,Covington County,"3,586"
28,033,MS,DeSoto County,"20,337"
28,035,MS,Forrest County,"15,097"
28,037,MS,Franklin County,"1,682"
28,039,MS,George County,"3,960"
28,041,MS,Greene County,"2,352"
28,043,MS,Grenada County,"4,667"
28,045,MS,Hancock County,"7,913"
28,047,MS,Harrison County,"36,796"
28,049,MS,Hinds County,"54,213"
28,051,MS,Holmes County,"5,918"
28,053,MS,Humphreys County,"2,489"
28,055,MS,Issaquena County,436
28,057,MS,Itawamba County,"3,005"
28,059,MS,Jackson County,"21,019"
28,061,MS,Jasper County,"2,704"
28,063,MS,Jefferson County,"2,163"
28,065,MS,Jefferson Davis County,"2,776"
28,067,MS,Jones County,"12,286"
28,069,MS,Kemper County,"2,126"
28,071,MS,Lafayette County,"8,653"
28,073,MS,Lamar County,"7,678"
28,075,MS,Lauderdale County,"15,632"
28,077,MS,Lawrence County,"2,274"
28,079,MS,Leake County,"4,157"
28,081,MS,Lee County,"12,446"
28,083,MS,Leflore County,"9,394"
28,085,MS,Lincoln County,"6,086"
28,087,MS,Lowndes County,"10,511"
28,089,MS,Madison County,"12,447"
28,091,MS,Marion County,"5,415"
28,093,MS,Marshall County,"6,367"
28,095,MS,Monroe County,"5,677"
28,097,MS,Montgomery County,"2,042"
28,099,MS,Neshoba County,"6,061"
28,101,MS,Newton County,"4,153"
28,103,MS,Noxubee County,"2,674"
28,105,MS,Oktibbeha County,"10,406"
28,107,MS,Panola County,"7,383"
28,109,MS,Pearl River County,"8,894"
28,111,MS,Perry County,"2,352"
28,113,MS,Pike County,"10,753"
